"","Cluster","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"485","Pancreas","Environmental Information Processing","Signal transduction","mmu04012","ErbB signaling pathway","47/3221","84/9577",0.55952380952381,1.66363226445499,4.34871435318663,2.04582385914632e-05,0.000121691246794048,6.08920350090736e-05,"21802/18803/16476/18751/11836/20663/271849/214230/20779/26398/11652/13866/18708/70584/11651/14784/17974/18707/14083/108058/208650/18709/12323/11350/14388/20850/234779/12576/13649/224105/18750/26395/26414/56637/18706/12402/12325/11352/17869/13869/20662/26413/110157/83961/26417/20418/18752",47
"486","Pancreas","Metabolism","Glycan biosynthesis and metabolism","mmu00514","Other types of O-glycan biosynthesis","28/3221","43/9577",0.651162790697674,1.93610246709458,4.37940924322576,2.33404397085266e-05,0.000136482232193927,6.82931688170984e-05,"14423/94192/108150/14425/20441/270049/241391/108148/231050/268880/16848/80294/207839/20440/67909/217734/17305/59048/171212/230145/108760/140484/14595/14426/212996/71685/19719/223827",28
"487","Pancreas","Cellular Processes","Cell motility","mmu04820","Cytoskeleton in muscle cells","108/3221","232/9577",0.46551724137931,1.38412251496108,4.21618433262333,2.49575372123956e-05,0.000143505838971275,7.18076509268927e-05,"16420/11928/109676/21954/98386/12345/16480/16906/319565/18810/56376/17886/11472/212073/13007/70549/11735/17901/14115/68794/640524/22330/104099/20970/24052/208846/16398/22793/13527/16403/17880/433182/544791/16773/12842/14199/11717/22003/13806/22437/22352/22379/15530/16401/59006/118449/109674/12814/107765/53318/78321/11933/433766/71409/20649/13138/57778/30794/80297/54132/16412/16416/16400/64009/17929/16421/20742/20971/381485/13506/16651/12826/13008/20743/11468/54004/20740/242702/54418/21952/109272/18073/24131/56419/77579/13367/140781/98660/50875/21953/14114/18074/109620/74103/21825/17896/20650/12335/16402/11461/14200/320910/17898/373864/12340/13405/13717/213019",108
"488","Pancreas","Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer","40/3221","69/9577",0.579710144927536,1.72365229989786,4.29442865854628,2.75103459921959e-05,0.000155591301103403,7.78549912462491e-05,"14182/20539/106557/16590/15275/216019/68263/56421/18746/11652/103988/13866/18708/15251/11651/269951/18213/20514/18707/18709/13649/216456/26395/19211/17295/15926/18706/80879/18596/20525/17869/15277/228026/18648/16828/26413/110157/18597/14255/26417",40
"489","Pancreas","Organismal Systems","Circulatory system","mmu04270","Vascular smooth muscle contraction","72/3221","144/9577",0.5,1.48665010866191,4.18859760777762,3.23929316918892e-05,0.000180250990866158,9.01942410436304e-05,"13615/17931/16531/329251/18754/18751/11836/18798/18778/51801/12289/17886/18749/11608/54195/11512/211429/14683/18753/16438/26970/17880/18780/16439/18795/72413/19046/11606/16440/14682/18781/12313/12314/109624/68458/432530/18750/26395/14673/11548/11468/18761/11513/11540/26361/18782/12288/19877/13614/223780/77579/11535/69632/19878/18783/18796/104111/54598/18755/12292/56089/17540/26413/13616/238564/18797/230103/110157/228785/11475/26417/18752",72
"490","Pancreas","Organismal Systems","Endocrine system","mmu04917","Prolactin signaling pathway","42/3221","74/9577",0.567567567567568,1.6875487719946,4.22653522460598,3.51985344894538e-05,0.000190195878031255,9.51704774893237e-05,"18033/20663/12702/271849/20779/20846/56468/56484/11652/103988/18708/11651/14784/18707/12444/18709/16452/13983/20850/12703/26395/26414/29857/21823/56637/67296/18706/216233/19697/20848/13711/19116/14281/20662/26413/110157/26417/16867/20418/21943/13074/13982",42
"491","Pancreas","Environmental Information Processing","Signaling molecules and interaction","mmu04514","Cell adhesion molecules","87/3221","181/9577",0.480662983425414,1.4291553530783,4.14932835916798,3.52827136057981e-05,0.000190195878031255,9.51704774893237e-05,"242122/269116/54167/241568/18189/19280/171171/12561/66797/19274/54420/12558/12550/207683/224761/100043314/104099/11658/20970/58235/16403/58205/110696/16409/20340/54725/16414/53624/16401/12560/58187/14985/19264/12740/19268/19266/16412/14960/192167/12481/54419/16421/18007/12477/71908/12511/20971/18613/14964/12555/17967/56863/58998/15000/12487/270152/50723/14972/52118/12483/20344/100504404/18260/74048/192198/15002/17136/13052/20345/14969/12524/14999/21367/69524/21939/16408/20343/15001/381091/15896/20737/12562/16456/320910/14961/15042/17968",87
"492","Pancreas","Environmental Information Processing","Signal transduction","mmu04330","Notch signaling pathway","37/3221","63/9577",0.587301587301587,1.74622393715843,4.23012658943089,3.68679666242405e-05,0.000192718916444893,9.64329589533563e-05,"20602/19664/433586/19668/21887/11491/67122/56198/16449/13017/68318/16848/18128/14357/114606/15205/74198/18131/21885/13544/13543/18222/13388/17305/270118/18519/13016/52335/20238/21886/21888/207521/19165/18132/18223/208117/19719",37
"493","Pancreas","Organismal Systems","Endocrine system","mmu04929","GnRH secretion","37/3221","63/9577",0.587301587301587,1.74622393715843,4.23012658943089,3.68679666242405e-05,0.000192718916444893,9.64329589533563e-05,"18751/18798/12289/140493/11652/18708/16438/11651/16439/109689/18795/18707/15165/18709/16440/76854/13983/14682/18750/26395/140492/239556/16522/18706/84036/12288/18796/22066/12292/16534/26413/18797/110157/16524/114229/26417/18752",37
"494","Pancreas","Organismal Systems","Endocrine system","mmu04925","Aldosterone synthesis and secretion","55/3221","104/9577",0.528846153846154,1.57241838416163,4.17813012091427,3.77302972445355e-05,0.000194282873871116,9.72155341414583e-05,"18227/269060/18754/20778/18751/11928/16527/18798/207728/227541/12289/18749/11608/18976/11512/14683/16438/12912/215303/16439/18795/108058/11606/13070/12323/26427/16440/208647/14682/12313/11933/12314/432530/18750/67972/239556/12325/18760/11513/16835/12288/98660/18796/231991/104111/12292/18797/381290/17200/12326/15370/20845/11908/16890/18752",55
"495","Pancreas","Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","60/3221","116/9577",0.517241379310345,1.53791390551232,4.14924167695999,4.0757444634252e-05,0.000206784094100249,0.000103470912074572,"18227/14182/238871/18751/53416/11836/75607/18798/20497/18749/11512/17260/14683/20393/17258/16438/20181/12912/16439/109689/18795/14677/26427/16973/16440/208647/17389/14682/26941/432530/17938/13649/18750/26395/14673/75547/14462/11513/17386/17388/18578/14281/110385/13115/18796/231991/104111/26413/17261/18797/18805/110157/16478/232341/19228/26417/12043/21943/16974/18752",60
"496","Pancreas","Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","62/3221","121/9577",0.512396694214876,1.52350920226509,4.12533062031195,4.41751761827179e-05,0.000220875880913589,0.0001105221799232,"18033/18803/16476/20112/20111/20663/271849/56484/73086/11652/18753/18708/11651/14784/19247/20661/18213/18707/108058/107746/26408/17164/18709/14103/12323/11350/72843/14388/12313/215449/12314/234779/26395/26414/22034/29857/56637/14570/18706/19697/12325/12540/192656/94275/110651/26406/18053/22627/20662/26413/26401/327826/19165/192662/110157/16179/11857/12326/23938/26417/20418/12043",62
"497","Pancreas","Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","53/3221","100/9577",0.53,1.57584911518162,4.12067867733394,4.80137993619903e-05,0.000236639439712667,0.000118409971358893,"50528/21802/14182/18033/18591/16000/11836/20663/21415/20732/11652/104156/16842/13866/18708/11651/14784/12912/16001/21417/18707/54635/21416/18709/16178/26427/208647/13876/56458/12576/13649/18590/26395/19211/15519/18791/56637/18706/19697/12387/18596/12447/18792/13557/17246/20662/231991/26413/110157/242705/21414/26417/12043",53
"498","Pancreas","Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","52/3221","98/9577",0.530612244897959,1.57766950306978,4.09172750492109,5.41574433941116e-05,0.00026315940804181,0.000131680069927862,"18803/16476/18751/18591/20663/213603/68682/211429/11652/67916/18708/15251/11651/14784/217480/18719/18707/54635/18709/19744/12660/13649/18590/18750/26395/26414/212862/19730/18706/70129/242687/18596/19354/110197/331374/100434/14281/18720/20518/20662/18783/104418/18717/26413/74182/22376/18805/110157/26417/18752/20520/227333",52
"499","Pancreas","Organismal Systems","Endocrine system","mmu04915","Estrogen signaling pathway","67/3221","134/9577",0.5,1.48665010866191,4.03840355803912,6.00995809731515e-05,0.000287977158829684,0.000144098410520422,"68239/21802/16476/16669/18798/20663/271849/237934/20779/18749/18976/11512/11652/14683/18753/18708/16438/11651/14784/12912/16439/18795/14677/18707/107656/18709/26427/16440/208647/94179/76854/13983/14682/12313/12314/432530/13649/14229/26395/14681/17977/66809/15519/17979/16522/18706/55960/70810/11513/16661/268527/14281/17978/19401/15482/20662/18796/231991/104111/26413/18797/110157/16524/26417/20418/12043/13982",67
"500","Pancreas","Organismal Systems","Circulatory system","mmu04261","Adrenergic signaling in cardiomyocytes","76/3221","156/9577",0.487179487179487,1.44853087510647,4.02069960876833,6.14230553448361e-05,0.00029028704238313,0.000145254233259598,"16535/20541/11928/21954/12296/11555/18798/12289/18749/11608/11512/56808/225849/73086/56508/11652/14683/11936/11651/26932/19053/12912/11554/18795/14677/72930/399548/19046/108058/11606/22003/12294/12323/26427/208647/14682/12313/11933/12314/432530/320207/73699/18750/29857/67972/11548/104709/223864/12325/30955/52432/140723/11513/20191/319734/26931/71978/12288/64082/53313/140781/98660/18796/231991/104111/12298/11938/12292/26413/110891/17896/18797/381290/19054/26417/12043",76
"501","Pancreas","Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","50/3221","94/9577",0.531914893617021,1.58154266878926,4.03337055556146,6.88875534230371e-05,0.000321164945012808,0.000160704961043785,"16790/16194/16193/16590/12484/16398/12493/16403/17311/16409/12505/16178/16401/12982/54368/12977/12478/333883/16416/14960/16400/12500/12481/12527/13136/16184/16190/15000/21673/12507/12483/16196/100504404/22042/15002/12482/12494/14128/14969/12479/14999/16197/16402/15001/381091/14934/14961/14255/16192/21926",50
"502","Pancreas","Environmental Information Processing","Signal transduction","mmu04370","VEGF signaling pathway","34/3221","58/9577",0.586206896551724,1.74296909291396,4.04002979433387,7.97838776727276e-05,0.000362176813119619,0.00018122653654193,"18803/18751/19059/18019/20779/19055/211429/11652/18708/11651/18707/14083/17164/18709/22339/234779/18750/26395/29857/18706/20698/12540/19354/16542/18783/19303/19225/26413/102626/110157/27371/19058/26417/18752",34
"503","Pancreas","Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","34/3221","58/9577",0.586206896551724,1.74296909291396,4.04002979433387,7.97838776727276e-05,0.000362176813119619,0.00018122653654193,"23882/11836/20663/11789/21415/56484/12550/11652/16842/13866/18708/11651/14784/18707/21416/18709/17873/12005/12006/13649/26395/12385/19211/27015/56637/18706/12387/17869/12386/20662/26413/110157/21414/26417",34
"504","Pancreas","Organismal Systems","Endocrine system","mmu04924","Renin secretion","42/3221","76/9577",0.552631578947368,1.64313959378421,4.00703255571626,8.2043516830552e-05,0.000367597575409616,0.000183938985101989,"13615/16531/19059/11555/18798/12289/11826/18749/11608/54195/11512/18576/19055/14683/16438/13030/12912/16439/11554/18795/14677/11606/16440/11539/54611/14682/12313/12314/18575/19219/18574/11517/16518/12722/12288/13614/18796/12292/13616/18797/19058/80797",42
"505","Pancreas","Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway","48/3221","90/9577",0.533333333333333,1.58576011590603,3.97440470915251,8.75935422332038e-05,0.000383838489357423,0.000192065636169694,"16476/18751/19229/18798/20663/12289/20779/18749/26398/11512/211429/14683/18753/16438/14784/16439/18795/26407/108058/12323/16440/14682/12313/12314/432530/13649/18750/26395/26414/29857/12325/11513/12540/12288/26406/26405/20662/18783/18796/104111/12292/26413/26401/18797/18805/110157/26399/26417",48
"506","Pancreas","Organismal Systems","Nervous system","mmu04724","Glutamatergic synapse","59/3221","116/9577",0.508620689655172,1.51228200708711,3.95152799059567,8.78934511861924e-05,0.000383838489357423,0.000192065636169694,"18751/19059/18798/12286/108069/12289/18749/14688/224997/11512/241638/242443/19055/211429/14683/110637/16438/20511/14693/16439/14700/53623/18795/14677/14805/26558/76257/16440/105727/14708/14682/432530/18750/216456/110355/14681/210274/243961/26557/11513/20512/320129/268934/12288/67760/18783/18796/104111/26413/242607/14814/18797/18805/14702/14710/19058/26417/14813/18752",59
"507","Pancreas","Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","72/3221","148/9577",0.486486486486487,1.44647037599537,3.89660312723429,0.00010047705030613,0.000433307279445184,0.000216818898029016,"18033/12167/16800/16476/18591/11480/20779/26398/17260/11652/17258/12168/18708/11651/14863/211666/18707/14083/26408/18709/16178/15978/19252/108079/22339/12313/12314/11477/14862/18590/26414/56551/26409/29857/16416/15519/18791/14865/14864/20971/18706/19697/18613/21937/14857/12387/13039/12166/16598/19354/17970/100042314/18762/18024/16542/14281/14859/13614/17969/11898/12389/14867/21824/14866/11461/12562/23938/26399/12043/22166/21926/13057",72
"508","Pancreas","Human Diseases","Cardiovascular disease","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","46/3221","86/9577",0.534883720930233,1.59036988368483,3.91483011640733,0.000111334326727405,0.000474201761987097,0.000237281735975237,"16420/20541/12296/16480/12289/21415/11472/12558/56808/16842/104099/24052/16398/13527/16403/16773/21416/12294/16401/20649/13138/16412/12385/16416/16400/16421/13506/16651/12387/140723/20191/319734/12386/12288/53313/12298/11938/12292/109620/110891/20650/16402/11461/21414/320910/13405",46
"509","Pancreas","Organismal Systems","Excretory system","mmu04961","Endocrine and other factor-regulated calcium reabsorption","35/3221","61/9577",0.573770491803279,1.70599192797268,3.93761203000088,0.00011524924276503,0.00048489010675531,0.000242629984768485,"20541/18751/11928/18798/18749/11512/16617/14683/16623/11936/16612/16622/18795/16619/11771/18050/14682/16616/11933/18750/67972/13430/16618/13646/11772/98660/18796/16624/110891/18797/381290/11773/19228/18752/13982",35
"510","Pancreas","Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","42/3221","77/9577",0.545454545454545,1.62180011854026,3.89968786716217,0.000122302267637158,0.000507079817063563,0.000253733302817466,"271849/622434/20779/140580/12550/52398/20362/22330/18708/18707/14083/74117/18709/12927/14388/16412/12385/12488/17295/53860/18706/242687/76709/12402/15163/11867/12387/140579/13430/12540/330662/12386/234683/78514/74192/19303/12389/73178/16402/11461/13043/20418",42
"511","Pancreas","Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","157/3221","367/9577",0.427792915531335,1.27195676871891,3.78180016353331,0.000123462911980694,0.000507079817063563,0.000253733302817466,"74370/21802/14182/16777/18033/16420/14174/50791/16780/11600/16194/16193/18591/16000/16590/18414/20663/14924/16451/14688/225849/56484/11652/12189/20393/13866/98432/18708/104099/21687/226519/11651/12643/20181/14784/16398/16774/26932/19053/12912/16403/14693/12125/17311/14700/16001/72930/13640/16773/12842/18707/14083/16337/22631/54635/12444/18709/16401/14103/26427/19744/16452/208647/20963/14708/320795/11602/108079/22339/12977/18654/12576/23928/12478/14600/320207/13649/83490/18590/73699/18750/16412/26395/16416/16400/19211/15519/18188/381810/14378/17210/12445/16421/12571/74747/17295/56637/12048/104709/11876/16184/16190/18706/19697/170755/18413/12826/20869/19651/18596/30955/52432/14180/14175/17869/12447/16196/26931/16542/19116/71978/17246/13869/18053/14254/22627/22629/20662/15962/231991/14179/16183/109333/11601/26413/16197/21825/16776/16775/16402/14164/110157/14702/21898/16185/16186/24088/15370/14710/14170/27219/320910/14255/19054/26417/12043/14177",157
"512","Pancreas","Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","55/3221","108/9577",0.509259259259259,1.51418066622972,3.82534887190518,0.000144207008891609,0.000585310800795354,0.000292878631061596,"16777/18033/16780/18751/16193/226421/11847/20723/18798/109711/18749/14683/22330/18708/226519/16774/16409/18795/60595/16773/12842/18707/14083/16414/18709/16178/15978/14682/11846/23928/18126/432530/18750/16153/20708/21809/18706/19697/14680/12826/14675/19349/16159/18796/12479/16160/18797/16776/16775/21898/24088/12279/21926/18752/14676",55
"513","Pancreas","Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","51/3221","99/9577",0.515151515151515,1.53170011195469,3.78548459980921,0.000171492081461039,0.000687962419814633,0.000344243590692905,"271639/18751/18798/12289/18749/14688/54195/11512/73086/14683/16438/18627/12912/14693/14700/53623/18795/14677/70729/108058/12323/16440/14708/14682/12313/12314/432530/18750/14681/239556/16522/12325/11517/11513/20192/20191/14281/12288/18796/104111/20190/26413/14814/18797/14702/18628/14710/16524/26417/14813/18752",51
"514","Pancreas","Organismal Systems","Endocrine system","mmu04922","Glucagon signaling pathway","53/3221","104/9577",0.509615384615385,1.51523953382848,3.76077686415946,0.000184784383751523,0.000732765659704315,0.000366662298067148,"19079/19059/106557/18798/17691/19309/18749/68263/18576/56421/18746/19055/108099/11652/14683/103988/16438/11651/19017/12912/16439/18795/108058/12323/110078/26427/16440/208647/78070/108079/14682/56458/12313/12314/107476/93759/14378/19013/12325/100705/20525/12894/18648/18796/231991/16828/18797/14526/110095/19058/18597/19082/235344",53
"515","Pancreas","Organismal Systems","Nervous system","mmu04730","Long-term depression","34/3221","60/9577",0.566666666666667,1.68487012315016,3.78816858592653,0.000200418437441149,0.000784297531455311,0.000392447887593199,"14687/14804/18751/16000/11836/18798/12286/54195/211429/14683/16438/19053/16439/16001/53623/18795/14677/16440/14682/73699/18750/12918/26395/14681/14673/19051/18783/18796/20190/26413/18797/110157/26417/18752",34
"516","Pancreas","Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","41/3221","76/9577",0.539473684210526,1.60401722250364,3.76328358287555,0.000202326029853689,0.000784297531455311,0.000392447887593199,"18033/23882/17127/11836/20663/14013/271849/13017/11652/18708/11651/14784/19247/18707/110279/18709/17128/11350/17873/20850/12576/26395/27015/12571/21809/12048/21813/18706/19697/12402/12394/13016/17869/13557/17246/20662/26413/110157/242705/26417/20418",41
"517","Pancreas","Environmental Information Processing","Signal transduction","mmu04340","Hedgehog signaling pathway","33/3221","58/9577",0.568965517241379,1.69170529606355,3.76127355989341,0.0002233243278925,0.000856076590254584,0.00042836479268269,"20423/68897/15245/74770/18749/103583/12234/109689/68525/12444/214897/240888/110355/70425/75788/56637/17237/233812/57810/93687/320129/226861/56788/27373/16147/24069/319757/14725/26554/104318/20747/14632/12043",33
"518","Pancreas","Human Diseases","Drug resistance: antineoplastic","mmu01522","Endocrine resistance","48/3221","93/9577",0.516129032258065,1.53460656378003,3.68786890986432,0.000248506314381113,0.000942139323752571,0.000471428982747282,"16476/16000/11836/20663/271849/20779/18749/16449/11512/11652/14683/13866/18708/11651/14784/16001/27413/18707/14083/18709/18128/76854/13983/12576/432530/13649/26395/26414/29857/18131/17979/18706/13388/11513/13557/14281/17246/20662/104111/26413/18132/110157/20185/242705/26417/20418/12043/13982",48
"519","Pancreas","Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","39/3221","72/9577",0.541666666666667,1.61053761771706,3.70167343471568,0.000256636759127083,0.000962387846726563,0.000481560966783086,"21802/23882/16574/18803/18751/11836/20663/218772/56484/11652/13866/18708/11651/20181/14784/16573/18707/18709/54354/17873/20850/234779/58231/13649/18750/26395/27015/12571/17295/18706/20848/78798/13557/20662/26413/110157/242705/26417/18752",39
"520","Pancreas","Organismal Systems","Immune system","mmu04672","Intestinal immune network for IgA production","26/3221","43/9577",0.604651162790698,1.79780943373068,3.7324268776442,0.00027506894521156,0.00102041705481708,0.000510597702486653,"54167/16193/12767/16401/12769/57916/16153/14960/16421/15000/12487/50723/100504404/15002/24099/16183/14969/12524/14999/18703/53859/21939/15001/381091/72049/14961",26
"521","Pancreas","Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway","63/3221","130/9577",0.484615384615385,1.44090702839539,3.60302459887258,0.000304574688344514,0.00111785390934954,0.000559353291024639,"18033/16476/212108/18798/17126/20663/271849/20779/18749/26398/14688/11512/11652/14683/18708/11651/14784/12912/14693/14700/109689/18795/14677/12842/18707/18709/26427/208647/14708/22339/18126/432530/13649/18750/26395/26414/14681/29857/21813/18706/19697/12826/11513/17386/18762/14281/13614/20662/18796/231991/239336/104111/26413/18797/110157/14702/381489/14710/242093/11475/26417/20418/14676",63
"522","Pancreas","Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","51/3221","101/9577",0.504950495049505,1.50136941666846,3.60579877085017,0.000323839012645191,0.00117604694065885,0.000588472000817854,"18033/18803/16476/18754/18751/16193/17127/18798/17126/20846/11608/11652/18753/18708/14066/11651/18795/18018/12842/18707/11606/18709/17128/16452/22339/56458/20850/234779/12576/18750/26414/29857/18712/21809/21813/18706/19697/20848/12826/12540/18762/13614/13058/13367/18796/26413/18797/21824/26417/12043/21926",51
"523","Pancreas","Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","48/3221","94/9577",0.51063829787234,1.51828096203769,3.59461013607655,0.000343913781198521,0.00123594015118219,0.000618441448646464,"16777/18033/16780/23882/17187/218772/66197/11652/18708/226519/11651/20181/16398/16774/16403/13063/16773/18707/14083/18709/22031/17873/12576/23928/18126/16412/22034/16400/19211/27015/12571/12048/18706/19697/22033/329581/12826/17869/12447/22029/13557/11783/19225/11796/16776/16775/242705/12043",48
"524","Pancreas","Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway","74/3221","158/9577",0.468354430379747,1.39255832963267,3.54181464110075,0.000358807537807042,0.00127617113962299,0.000638572286493271,"74370/14245/18751/20539/16000/22416/20112/230784/20111/329679/20663/22415/22421/22422/11652/20393/18708/14370/11651/14784/16001/18707/16337/18709/64899/19744/16973/56692/69008/108079/338375/18750/109270/26395/17168/14367/17254/216795/19211/14783/74747/56637/13544/18706/13543/14371/21937/80909/20869/66335/14365/22414/277854/108664/57265/110651/22241/20662/12283/72124/54170/26413/268706/227154/227743/110157/66237/14369/319481/22408/26417/21926/16974/18752",74
"525","Pancreas","Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","28/3221","48/9577",0.583333333333333,1.73442512677222,3.63111471075605,0.000376590312622864,0.00132575161076416,0.000663381431473144,"18754/18609/15275/12286/12702/12289/216019/18746/103988/18753/18708/18707/16337/18709/12703/26414/20927/67296/18706/216233/15277/18762/12290/12288/26413/26417/11450/21926",28
"526","Pancreas","Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","65/3221","136/9577",0.477941176470588,1.421062603868,3.52048593880024,0.00040142029566059,0.00139888890912024,0.000699977974357648,"16574/18751/18798/12286/12289/214084/18749/14688/225849/19055/13195/11652/14683/16438/12846/11651/26932/19053/12912/14693/16439/14700/53623/109689/18795/16573/14677/72930/19046/108058/12323/26427/16440/208647/19049/14708/14682/12313/12314/73699/18750/26414/14681/29857/21823/56637/16522/14680/12325/13490/52432/26931/71978/14281/110877/12288/18796/109731/231991/18797/14702/14710/16524/19054/18752",65
"527","Pancreas","Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","40/3221","76/9577",0.526315789473684,1.56489485122306,3.51953461003485,0.000474537217439612,0.00163715340016666,0.000819201091158909,"21802/18033/23882/17127/11836/17126/16451/20846/11652/12190/13866/18708/11651/18707/18709/17128/22339/17873/13649/26395/26414/19730/27015/12571/21809/12048/21813/18706/19697/20848/12540/19354/13557/26413/19765/18805/110157/242705/19361/26417",40
"528","Pancreas","Human Diseases","Cancer: specific types","mmu05210","Colorectal cancer","45/3221","88/9577",0.511363636363636,1.52043761113149,3.4913651642014,0.000499807897692088,0.00170726460102743,0.000854283431177722,"21802/23882/16476/17127/11836/17126/20663/11789/21415/11652/16842/18708/11651/14784/13063/12125/18707/21416/18709/17128/17873/12005/12006/17686/13649/26395/26414/19730/27015/21809/56637/21813/18706/12387/19354/17869/14281/20662/170770/26413/110157/21414/17685/26417/12043",45
"529","Pancreas","Environmental Information Processing","Signal transduction","mmu04152","AMPK signaling pathway","61/3221","127/9577",0.480314960629921,1.42812057682482,3.45738341977371,0.00050724097864863,0.00171566801601742,0.000858488343636484,"13631/74370/20250/19079/57915/16000/225849/56484/56421/207565/108099/11652/18708/11651/19017/26932/19053/12912/16001/72930/18707/16337/18709/26427/19744/19016/208647/69008/78070/108079/56458/14104/73699/107476/59021/26409/93759/20249/12638/14378/18706/68465/170768/20869/100705/68365/52432/12894/26931/71978/22241/12283/231991/227154/270198/15568/19082/56690/19054/16890/11450",61
"530","Pancreas","Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","108/3221","247/9577",0.437246963562753,1.30006649178531,3.40110971879333,0.000527610941179144,0.00176724053113403,0.000884294270346241,"18033/382056/16476/100683/16193/70461/237336/19059/234729/17127/18019/17126/16451/18749/17120/26398/70549/11512/19055/22334/18186/11652/224761/18708/11651/12912/23872/110696/18018/12236/18707/16414/12444/18709/17128/11739/16178/26427/14985/208647/20850/23871/432530/52717/26395/26414/13714/14960/19211/12500/12445/16818/21809/12048/21813/18021/16184/18706/19697/14964/21937/16992/12010/17702/15000/18519/20525/11513/11740/14972/17869/12447/22695/100504404/13557/217232/14281/15002/13383/26406/52206/231991/104111/20375/16183/14969/14999/17393/26413/53859/26401/13654/21939/16408/15001/242705/16185/381091/16186/19058/20807/14283/72049/14961/26417/21423/15042/21926",108
"531","Pancreas","Organismal Systems","Nervous system","mmu04720","Long-term potentiation","36/3221","67/9577",0.537313432835821,1.59759414662175,3.49420969747582,0.000537410646839478,0.00178275647268865,0.000892058158721402,"18751/19059/20112/11836/20111/18798/18749/19055/16438/16439/18795/19046/108058/12323/16440/14682/12313/215449/12314/432530/18750/26395/223864/12325/12288/110651/18796/26413/14814/18797/110157/12326/19058/26417/14813/18752",36
"532","Pancreas","Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","44/3221","86/9577",0.511627906976744,1.52122336700288,3.45630932557433,0.000566259249307208,0.00186056610486654,0.000930992650490046,"18751/18591/18798/20663/20779/18749/22142/54195/11512/14683/16438/14784/16439/11554/18795/14677/54635/16440/22144/14682/53857/432530/21872/13649/18590/18750/26395/22146/18596/11513/26405/20662/18796/104111/26413/18797/104318/110157/22145/22152/73710/23938/26417/18752",44
"533","Pancreas","Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","66/3221","140/9577",0.471428571428571,1.40169867388123,3.4083401077452,0.000584283047271531,0.00190167595574225,0.000951563254742116,"74370/19079/17346/15275/11836/20663/12702/271849/216019/19309/18749/18576/108099/11652/103988/18708/11651/19017/18759/14784/19085/17347/18707/16337/19046/107746/208650/244416/18709/20411/110078/19744/19246/108079/19268/54646/19088/228966/56458/12313/12314/12703/14104/107476/26395/26414/212111/14378/56637/67296/18706/216233/104215/12402/100705/15277/18762/140491/20662/26413/110157/110095/19082/26417/16890/20418",66
"534","Pancreas","Organismal Systems","Endocrine system","mmu04927","Cortisol synthesis and secretion","38/3221","72/9577",0.527777777777778,1.56924178136535,3.45129787070193,0.000606847036317098,0.00195665633205046,0.000979074411765903,"20778/16527/218461/18798/12289/18749/11608/18976/11512/14683/16438/12912/16439/18795/11606/18584/13070/26427/16440/208647/14682/18514/432530/320024/239556/16492/11513/16835/12288/18796/231991/104111/12292/18797/17200/15370/20845/13074",38
